0,1,2
0.7515384615384615,0.24846153846153846,0.0
0.09,0.91,0.0
0.13277777777777777,0.8594444444444445,0.0077777777777777776
0.9386363636363636,0.06,0.0013636363636363637
0.11058823529411765,0.8888235294117647,0.000588235294117647
0.01,0.99,0.0
0.9146153846153846,0.0823076923076923,0.003076923076923077
0.76,0.22,0.02
0.9390909090909091,0.060909090909090906,0.0
0.31857142857142856,0.68,0.0014285714285714286
0.947,0.051,0.002
0.06333333333333334,0.9366666666666666,0.0
0.9475,0.05,0.0025
0.007297297297297297,0.9927027027027027,0.0
0.101875,0.8975,0.000625
0.765,0.22,0.015
0.83625,0.15875,0.005
0.9375,0.0625,0.0
0.750625,0.2475,0.001875
0.10083333333333333,0.8991666666666667,0.0
0.5466666666666666,0.45,0.0033333333333333335
0.86,0.132,0.008
0.01,0.9894736842105263,0.0005263157894736842
0.9266666666666666,0.07333333333333333,0.0
0.8233333333333334,0.17333333333333334,0.0033333333333333335
0.005,0.9933333333333333,0.0016666666666666668
0.009615384615384616,0.99,0.0003846153846153846
0.8769230769230769,0.12230769230769231,0.0007692307692307692
0.15,0.85,0.0
0.09642857142857143,0.9035714285714286,0.0
0.0875,0.9125,0.0
0.006,0.994,0.0
0.12413793103448276,0.8744827586206897,0.001379310344827586
0.902,0.097,0.001
0.09153846153846154,0.9046153846153846,0.0038461538461538464
0.9027272727272727,0.09454545454545454,0.0027272727272727275
0.212,0.786,0.002
0.77,0.23,0.0
0.778,0.216,0.006
0.010769230769230769,0.9892307692307692,0.0
0.7975,0.2,0.0025
0.864,0.122,0.014
0.122,0.878,0.0
0.92,0.08,0.0
0.9056,0.0944,0.0
0.09,0.91,0.0
0.14833333333333334,0.85,0.0016666666666666668
0.9421212121212121,0.056666666666666664,0.0012121212121212121
0.01,0.99,0.0
0.898125,0.10125,0.000625
0.008,0.992,0.0
0.7535294117647059,0.24294117647058824,0.0035294117647058825
0.9131034482758621,0.08655172413793104,0.0003448275862068965
0.09545454545454546,0.9036363636363637,0.0009090909090909091
0.8375757575757575,0.15454545454545454,0.00787878787878788
0.8061111111111111,0.1922222222222222,0.0016666666666666668
0.0075,0.9925,0.0
0.79,0.2075,0.0025
0.005,0.995,0.0
0.00375,0.99625,0.0
0.8166666666666667,0.17444444444444446,0.008888888888888889
0.65,0.34363636363636363,0.006363636363636364
0.748,0.252,0.0
0.006,0.994,0.0
0.113,0.887,0.0
0.11045454545454546,0.8895454545454545,0.0
0.91,0.08,0.01
0.08833333333333333,0.9108333333333334,0.0008333333333333334
0.005,0.995,0.0
0.006896551724137931,0.993103448275862,0.0
0.008333333333333333,0.9916666666666667,0.0
0.8648387096774194,0.1296774193548387,0.005483870967741935
0.7375,0.2625,0.0
0.006666666666666667,0.9933333333333333,0.0
0.016666666666666666,0.9833333333333333,0.0
0.089,0.911,0.0
0.9327272727272727,0.06727272727272728,0.0
0.8361538461538461,0.16,0.0038461538461538464
0.614,0.372,0.014
0.01,0.99,0.0
0.1875,0.81,0.0025
0.0072,0.9928,0.0
0.955,0.045,0.0
0.936,0.064,0.0
0.1075,0.8925,0.0
0.78,0.2159090909090909,0.004090909090909091
0.7533333333333333,0.24333333333333335,0.0033333333333333335
0.08166666666666667,0.9133333333333333,0.005
0.87,0.13,0.0
0.9366666666666666,0.06333333333333334,0.0
0.11321428571428571,0.8860714285714286,0.0007142857142857143
0.9163636363636364,0.0809090909090909,0.0027272727272727275
0.12857142857142856,0.87,0.0014285714285714286
0.006,0.994,0.0
0.0075,0.9920833333333333,0.0004166666666666667
0.14625,0.85125,0.0025
0.7276923076923076,0.2692307692307692,0.003076923076923077
0.2223529411764706,0.7770588235294118,0.000588235294117647
0.009230769230769232,0.9907692307692307,0.0
0.005,0.995,0.0
0.8526666666666667,0.134,0.013333333333333334
0.8538888888888889,0.14333333333333334,0.002777777777777778
0.088,0.91,0.002
0.7413636363636363,0.25636363636363635,0.0022727272727272726
0.17333333333333334,0.8183333333333334,0.008333333333333333
0.1625,0.8375,0.0
0.244,0.756,0.0
0.715,0.28,0.005
0.0025,0.9975,0.0
0.10428571428571429,0.8957142857142857,0.0
0.917,0.083,0.0
0.0782608695652174,0.9217391304347826,0.0
0.85,0.14666666666666667,0.0033333333333333335
0.885,0.115,0.0
0.011428571428571429,0.9885714285714285,0.0
0.855,0.144,0.001
0.06,0.94,0.0
0.6266666666666667,0.36666666666666664,0.006666666666666667
0.004166666666666667,0.9958333333333333,0.0
0.8366666666666667,0.16333333333333333,0.0
0.90625,0.09125,0.0025
0.9433333333333334,0.05444444444444444,0.0022222222222222222
0.20555555555555555,0.7933333333333333,0.0011111111111111111
0.8677777777777778,0.13111111111111112,0.0011111111111111111
0.8564705882352941,0.14294117647058824,0.000588235294117647
0.006,0.994,0.0
0.9166666666666666,0.08,0.0033333333333333335
0.1175,0.8825,0.0
0.83,0.17,0.0
0.007307692307692308,0.9926923076923077,0.0
0.8455555555555555,0.1537037037037037,0.0007407407407407407
0.006,0.994,0.0
0.9442857142857143,0.052142857142857144,0.0035714285714285713
0.79,0.20842105263157895,0.0015789473684210526
0.8063636363636364,0.19272727272727272,0.0009090909090909091
0.8641176470588235,0.13411764705882354,0.0017647058823529412
0.9,0.0925,0.0075
0.11071428571428571,0.8885714285714286,0.0007142857142857143
0.014166666666666666,0.9858333333333333,0.0
0.006153846153846154,0.9938461538461538,0.0
0.8676470588235294,0.13117647058823528,0.001176470588235294
0.765,0.235,0.0
0.08833333333333333,0.9116666666666666,0.0
0.8618181818181818,0.13818181818181818,0.0
0.9233333333333333,0.07666666666666666,0.0
0.8422222222222222,0.15666666666666668,0.0011111111111111111
0.858,0.141,0.001
0.01125,0.9875,0.00125
0.08085714285714286,0.918,0.001142857142857143
0.7744444444444445,0.22555555555555556,0.0
0.9325,0.0675,0.0
0.8535,0.146,0.0005
0.339,0.658,0.003
0.9333333333333333,0.06,0.006666666666666667
0.845,0.15,0.005
0.8333333333333334,0.14,0.02666666666666667
0.708,0.288,0.004
0.18833333333333332,0.8083333333333333,0.0033333333333333335
0.124,0.876,0.0
0.9216666666666666,0.07,0.008333333333333333
0.8583333333333333,0.135,0.006666666666666667
0.6455555555555555,0.35,0.0044444444444444444
0.012857142857142857,0.9871428571428571,0.0
0.10272727272727272,0.8927272727272727,0.004545454545454545
0.9316666666666666,0.06833333333333333,0.0
0.9366666666666666,0.06222222222222222,0.0011111111111111111
0.34,0.66,0.0
0.755,0.24,0.005
0.94,0.06,0.0
0.6583333333333333,0.325,0.016666666666666666
0.92,0.08,0.0
0.85,0.15,0.0
0.8742857142857143,0.12428571428571429,0.0014285714285714286
0.19863636363636364,0.7990909090909091,0.0022727272727272726
0.86,0.14,0.0
0.925,0.07375,0.00125
0.01,0.99,0.0
0.76,0.24,0.0
0.014285714285714285,0.9857142857142858,0.0
0.815,0.185,0.0
0.006,0.994,0.0
0.006875,0.993125,0.0
0.075,0.9225,0.0025
0.00909090909090909,0.9895454545454545,0.0013636363636363637
0.0975,0.9025,0.0
0.96,0.04,0.0
0.886,0.11,0.004
0.01,0.9897297297297297,0.0002702702702702703
0.931,0.066,0.003
0.93,0.0675,0.0025
0.07875,0.92125,0.0
0.08,0.92,0.0
0.09833333333333333,0.9016666666666666,0.0
0.86,0.13333333333333333,0.006666666666666667
0.012,0.988,0.0
0.725,0.27214285714285713,0.002857142857142857
0.11461538461538462,0.8546153846153847,0.03076923076923077
0.7866666666666666,0.21333333333333335,0.0
0.07833333333333334,0.9216666666666666,0.0
0.9525,0.0475,0.0
0.796,0.202,0.002
0.07121212121212121,0.9284848484848485,0.00030303030303030303
0.8433333333333334,0.15666666666666668,0.0
0.096,0.9033333333333333,0.0006666666666666666
0.01,0.99,0.0
0.8875,0.1125,0.0
0.96,0.04,0.0
0.856,0.132,0.012
0.93,0.07,0.0
0.9222222222222223,0.07777777777777778,0.0
0.8616666666666667,0.13833333333333334,0.0
0.162,0.83,0.008
0.008695652173913044,0.9895652173913043,0.0017391304347826088
0.012,0.9873333333333333,0.0006666666666666666
0.15714285714285714,0.835,0.007857142857142858
0.0075,0.9925,0.0
0.07958333333333334,0.91875,0.0016666666666666668
0.9471428571428572,0.05285714285714286,0.0
0.00625,0.99375,0.0
0.09,0.9083333333333333,0.0016666666666666668
0.19,0.81,0.0
0.09538461538461539,0.9038461538461539,0.0007692307692307692
0.08833333333333333,0.9066666666666666,0.005
0.7705263157894737,0.22736842105263158,0.002105263157894737
0.15,0.8486666666666667,0.0013333333333333333
0.008125,0.991875,0.0
0.703,0.297,0.0
0.7942105263157895,0.20526315789473684,0.0005263157894736842
0.06333333333333334,0.9366666666666666,0.0
0.925,0.0725,0.0025
0.74,0.258,0.002
0.8227272727272728,0.17454545454545456,0.0027272727272727275
0.9,0.1,0.0
0.005454545454545455,0.9936363636363637,0.0009090909090909091
0.0,1.0,0.0
0.006842105263157895,0.9905263157894737,0.002631578947368421
0.8677777777777778,0.12944444444444445,0.002777777777777778
0.8430769230769231,0.15076923076923077,0.006153846153846154
0.068,0.93,0.002
0.95,0.05,0.0
0.8168181818181818,0.18136363636363637,0.0018181818181818182
0.01,0.99,0.0
0.8323529411764706,0.16647058823529412,0.001176470588235294
0.63,0.3233333333333333,0.04666666666666667
0.7333333333333333,0.26666666666666666,0.0
0.8494444444444444,0.14777777777777779,0.002777777777777778
0.008461538461538461,0.9907692307692307,0.0007692307692307692
0.83,0.15,0.02
0.106,0.882,0.012
0.7246666666666667,0.27466666666666667,0.0006666666666666666
0.944375,0.055625,0.0
0.006666666666666667,0.9933333333333333,0.0
0.06476190476190476,0.9338095238095238,0.0014285714285714286
0.82,0.18,0.0
0.08958333333333333,0.9104166666666667,0.0
0.805,0.19285714285714287,0.002142857142857143
0.25125,0.7475,0.00125
0.913125,0.08625,0.000625
0.844,0.152,0.004
0.13714285714285715,0.8614285714285714,0.0014285714285714286
0.75125,0.24875,0.0
0.7166666666666667,0.2833333333333333,0.0
0.07523809523809524,0.9233333333333333,0.0014285714285714286
0.93,0.07,0.0
0.9266666666666666,0.07333333333333333,0.0
0.008888888888888889,0.9911111111111112,0.0
0.77,0.22,0.01
0.7072727272727273,0.2918181818181818,0.0009090909090909091
0.06909090909090909,0.9309090909090909,0.0
0.9357142857142857,0.06428571428571428,0.0
0.005714285714285714,0.9942857142857143,0.0
0.78375,0.215,0.00125
0.84,0.15,0.01
0.08318181818181818,0.9168181818181819,0.0
0.8675,0.13,0.0025
0.0033333333333333335,0.9966666666666667,0.0
0.9392857142857143,0.060714285714285714,0.0
0.77,0.22,0.01
0.92,0.08,0.0
0.08166666666666667,0.9183333333333333,0.0
0.8238461538461539,0.17384615384615384,0.002307692307692308
0.9366666666666666,0.06,0.0033333333333333335
0.7933333333333333,0.20333333333333334,0.0033333333333333335
0.845,0.1525,0.0025
0.5055,0.4815,0.013
0.115,0.885,0.0
0.73,0.27,0.0
0.0925,0.9075,0.0
0.08625,0.91,0.00375
0.7614285714285715,0.23857142857142857,0.0
0.006666666666666667,0.9933333333333333,0.0
0.8666666666666667,0.12666666666666668,0.006666666666666667
0.71,0.29,0.0
0.31785714285714284,0.6814285714285714,0.0007142857142857143
0.8571428571428571,0.11714285714285715,0.025714285714285714
0.0058823529411764705,0.9941176470588236,0.0
0.011428571428571429,0.9885714285714285,0.0
0.854,0.144,0.002
0.11888888888888889,0.8788888888888889,0.0022222222222222222
0.0875,0.9125,0.0
0.005384615384615384,0.9946153846153846,0.0
0.006153846153846154,0.9938461538461538,0.0
0.008,0.991,0.001
0.77,0.23,0.0
0.10909090909090909,0.8909090909090909,0.0
0.08590909090909091,0.9131818181818182,0.0009090909090909091
0.8968,0.1008,0.0024
0.08,0.9193333333333333,0.0006666666666666666
0.77875,0.22125,0.0
0.7816666666666666,0.21833333333333332,0.0
0.8966666666666666,0.1,0.0033333333333333335
0.095,0.8992857142857142,0.005714285714285714
0.81125,0.1775,0.01125
0.14666666666666667,0.8533333333333334,0.0
0.852,0.146,0.002
0.018571428571428572,0.9814285714285714,0.0
0.26,0.72,0.02
0.008125,0.991875,0.0
0.8483333333333334,0.15166666666666667,0.0
0.0033333333333333335,0.9966666666666667,0.0
0.87875,0.11625,0.005
0.946,0.048,0.006
0.09,0.91,0.0
0.805,0.19,0.005
0.10777777777777778,0.89,0.0022222222222222222
0.143,0.852,0.005
0.84,0.15,0.01
0.76125,0.23875,0.0
0.7755,0.222,0.0025
0.7477777777777778,0.2511111111111111,0.0011111111111111111
0.312,0.688,0.0
